ï»¿,,,,,,,,,,,,
,,,,,,,,,,,,
Year,State,County/ Congressional District,Veteran Population*,Total Expenditure,Compensation & Pension,Construction,Education & Vocational Rehabilitation/ Employment,Loan Guaranty#,General Operating Expenses,Insurance & Indemnities,Medical Care,Unique Patients**
15,SD,GRANT,738,"$4,422 ","$1,939 ", $- ,$55 , $- , $- ,$58 ,"$2,370 ",274
15,SD,GREGORY,392,"$3,376 ","$1,298 ", $- ,$32 , $- , $- ,$37 ,"$2,008 ",194
15,SD,HAAKON,143,$847 ,$227 , $- ,$29 , $- , $- ,$0 ,$591 ,75
15,SD,HAMLIN,437,"$2,635 ","$1,124 ", $- ,$42 , $- , $- ,$0 ,"$1,468 ",183
15,SD,HAND,316,"$1,778 ",$645 , $- ,$28 , $- , $- ,$9 ,"$1,097 ",139
15,SD,HANSON,294,"$2,126 ","$1,119 ", $- ,$84 , $- , $- ,$3 ,$919 ,131
15,SD,HARDING,80,$707 ,$185 , $- , $- , $- , $- , $- ,$522 ,40
15,SD,HUGHES,"1,354","$8,405 ","$3,595 ", $- ,$383 , $- , $- ,$57 ,"$4,370 ",684
15,SD,HUTCHINSON,597,"$3,278 ","$1,383 ", $- ,$68 , $- , $- ,$41 ,"$1,786 ",212
15,SD,HYDE,136,$953 ,$293 , $- ,$3 , $- , $- , $- ,$657 ,48
15,SD,JACKSON,206,"$1,451 ",$532 , $- ,$27 , $- , $- ,$0 ,$891 ,81
15,SD,JERAULD,222,$955 ,$441 , $- ,$26 , $- , $- ,$7 ,$480 ,78
15,SD,JONES,65,$431 ,$74 , $- ,$29 , $- , $- , $- ,$328 ,32
15,SD,KINGSBURY,505,"$3,875 ","$1,407 ", $- ,$114 , $- , $- ,$85 ,"$2,269 ",181
15,SD,LAKE,852,"$9,162 ","$3,673 ", $- ,$651 , $- , $- ,$70 ,"$4,769 ",420
15,SD,LAWRENCE,"2,313","$29,908 ","$8,191 ", $- ,"$1,395 ", $- , $- ,$78 ,"$20,243 ","1,297"
15,SD,LINCOLN,"3,536","$23,324 ","$9,119 ", $- ,"$1,450 ", $- , $- ,$154 ,"$12,602 ","1,213"
15,SD,LYMAN,310,"$1,616 ",$686 , $- ,$48 , $- , $- ,$0 ,$881 ,100
15,SD,MCCOOK,463,"$4,240 ","$1,079 ", $- ,$112 , $- , $- ,$54 ,"$2,995 ",187
15,SD,MCPHERSON,245,"$1,473 ",$568 , $- ,$36 , $- , $- ,$1 ,$868 ,123
15,SD,MARSHALL,385,"$2,662 ",$873 , $- ,$66 , $- , $- ,$1 ,"$1,722 ",158
15,SD,MEADE,"3,411","$54,561 ","$13,770 ","$5,839 ","$1,762 ", $- ,"$3,156 ",$139 ,"$29,896 ","1,740"
15,SD,MELLETTE,136,$901 ,$357 , $- ,$34 , $- , $- ,$0 ,$509 ,53
15,SD,MINER,262,"$1,379 ",$426 , $- ,$3 , $- , $- ,$26 ,$924 ,62
15,SD,MINNEHAHA,"13,939","$137,624 ","$45,300 ","$9,211 ","$5,375 ", $- ,"$7,562 ",$783 ,"$69,393 ","5,070"
15,SD,MOODY,661,"$2,651 ","$1,167 ", $- ,$57 , $- , $- ,$35 ,"$1,391 ",175
15,SD,PENNINGTON,"11,704","$134,734 ","$53,809 ", $- ,"$10,675 ", $- , $- ,$859 ,"$69,390 ","5,594"
15,SD,PERKINS,256,"$2,474 ",$703 , $- ,$44 , $- , $- ,$28 ,"$1,699 ",161
15,SD,POTTER,230,"$1,302 ",$694 , $- ,$2 , $- , $- ,$17 ,$589 ,116
15,SD,ROBERTS,723,"$6,397 ","$3,033 ", $- ,$167 , $- , $- ,$55 ,"$3,142 ",347
15,SD,SANBORN,284,$975 ,$463 , $- ,$18 , $- , $- ,$7 ,$487 ,69
15,SD,SHANNON,679,"$9,916 ","$3,497 ", $- ,$240 , $- , $- ,$11 ,"$6,168 ",328
15,SD,SPINK,680,"$3,170 ","$1,422 ", $- ,$72 , $- , $- ,$57 ,"$1,619 ",250
15,SD,STANLEY,202,"$1,683 ",$597 , $- ,$7 , $- , $- ,$10 ,"$1,069 ",133
15,SD,SULLY,112,$327 ,$107 , $- , $- , $- , $- , $- ,$221 ,55
15,SD,TODD,562,"$4,100 ","$1,540 ", $- ,$93 , $- , $- ,$6 ,"$2,461 ",189
15,SD,TRIPP,450,"$3,760 ","$1,261 ", $- ,$20 , $- , $- ,$57 ,"$2,421 ",246
15,SD,TURNER,767,"$5,621 ","$2,189 ", $- ,$212 , $- , $- ,$26 ,"$3,194 ",279
15,SD,UNION,"1,097","$8,032 ","$3,431 ", $- ,$350 , $- , $- ,$68 ,"$4,183 ",380
15,SD,WALWORTH,499,"$4,465 ","$1,439 ", $- ,$51 , $- , $- ,$47 ,"$2,928 ",257
15,SD,YANKTON,"2,005","$11,103 ","$4,596 ", $- ,$455 , $- , $- ,$156 ,"$5,896 ",557
15,SD,ZIEBACH,191,$614 ,$236 , $- , $- , $- , $- , $- ,$378 ,34
,,,,,,,,,,,,
15,SD,SOUTH DAKOTA (Totals),"71,736","$666,733 ","$236,224 ","$15,050 ","$30,536 ", $- ,"$11,254 ","$4,497 ","$369,172 ","30,167"
,,,,,,,,,,,,
15,SD,CONG. DIST (01),"71,736","$666,733 ","$236,224 ","$15,050 ","$30,536 ", $- ,"$11,254 ","$4,497 ","$369,172 ","30,167"
,,,,,,,,,,,,
15,SD,SOUTH DAKOTA (Totals),"71,736","$666,733 ","$236,224 ","$15,050 ","$30,536 ", $- ,"$11,254 ","$4,497 ","$369,172 ","30,167"
,,,,,,,,,,,,
,,,,,,   ,,,,,,
