Year,State,County/ Congressional District,Veteran Population*,Total Expenditure,Compensation & Pension,Construction,Education & Vocational Rehabilitation/ Employment,Loan Guaranty#,General Operating Expenses,Insurance & Indemnities,Medical Care,Unique Patients**
15,CA,SANTA CLARA,"58,490","$581,147 ","$161,046 ","$70,439 ","$40,086 ", $- ,"$5,700 ","$7,335 ","$296,542 ","14,538"
15,CA,SANTA CRUZ,"11,481","$97,547 ","$44,972 ", $- ,"$4,627 ", $- , $- ,"$1,286 ","$46,662 ","3,448"
15,CA,SHASTA,"16,404","$162,739 ","$89,502 ", $- ,"$5,796 ", $- , $- ,"$1,139 ","$66,302 ","6,724"
15,CA,SIERRA,377,"$2,432 ",$919 , $- , $- , $- , $- ,$19 ,"$1,494 ",162
15,CA,SISKIYOU,"4,285","$28,383 ","$16,569 ", $- ,$703 , $- , $- ,$272 ,"$10,839 ","1,643"
15,CA,SOLANO,"33,597","$341,957 ","$193,793 ", $- ,"$40,558 ", $- , $- ,"$2,323 ","$105,283 ","9,713"
15,CA,SONOMA,"28,599","$209,545 ","$93,628 ", $- ,"$10,548 ", $- , $- ,"$3,214 ","$102,156 ","7,338"
15,CA,STANISLAUS,"25,886","$201,777 ","$97,576 ", $- ,"$14,649 ", $- , $- ,"$2,195 ","$87,357 ","6,995"
15,CA,SUTTER,"6,804","$49,895 ","$28,740 ", $- ,"$3,906 ", $- , $- ,$352 ,"$16,898 ","1,596"
15,CA,TEHAMA,"6,573","$37,157 ","$16,440 ", $- ,"$1,042 ", $- , $- ,$536 ,"$19,139 ","1,930"
15,CA,TRINITY,"1,547","$11,538 ","$5,875 ", $- ,$140 , $- , $- ,$58 ,"$5,465 ",497
15,CA,TULARE,"18,253","$136,740 ","$72,865 ", $- ,"$13,200 ", $- , $- ,$820 ,"$49,855 ","5,636"
15,CA,TUOLUMNE,"6,262","$48,445 ","$22,400 ", $- ,"$1,179 ", $- , $- ,$395 ,"$24,472 ","2,141"
15,CA,VENTURA,"42,383","$270,240 ","$146,151 ", $- ,"$37,099 ", $- , $- ,"$5,031 ","$81,959 ","9,179"
15,CA,YOLO,"9,572","$60,480 ","$32,408 ", $- ,"$8,140 ", $- , $- ,"$1,186 ","$18,746 ","1,971"
15,CA,YUBA,"6,518","$55,263 ","$30,169 ", $- ,"$7,288 ", $- , $- ,$703 ,"$17,103 ","1,707"
15,CA,CALIFORNIA (Totals),"1,802,446","$14,938,931 ","$6,552,100 ","$158,970 ","$1,786,146 ", $- ,"$195,904 ","$168,465 ","$6,077,347 ","467,539"
15,CA,CONG. DIST (01),"64,795","$458,904 ","$247,101 ", $- ,"$19,664 ", $- , $- ,"$4,949 ","$187,191 ","20,861"
15,CA,CONG. DIST (02),"45,127","$342,300 ","$148,673 ", $- ,"$12,088 ", $- , $- ,"$5,316 ","$176,223 ","12,881"
15,CA,CONG. DIST (03),"52,720","$449,519 ","$241,021 ", $- ,"$47,239 ", $- , $- ,"$4,245 ","$157,013 ","14,152"
15,CA,CONG. DIST (04),"65,383","$405,730 ","$213,268 ",$31 ,"$25,558 ", $- , $- ,"$5,800 ","$161,074 ","15,439"
15,CA,CONG. DIST (05),"44,597","$390,743 ","$191,882 ","$3,890 ","$29,881 ", $- , $- ,"$4,678 ","$160,412 ","12,023"
15,CA,CONG. DIST (06),"37,898","$324,775 ","$158,173 ", $- ,"$32,227 ", $- , $- ,"$3,683 ","$130,692 ","10,471"
15,CA,CONG. DIST (07),"47,452","$340,856 ","$162,599 ", $- ,"$32,979 ", $- , $- ,"$3,745 ","$141,533 ","11,751"
15,CA,CONG. DIST (08),"56,676","$394,735 ","$180,996 ",$255 ,"$41,948 ", $- , $- ,"$3,119 ","$168,418 ","14,717"
15,CA,CONG. DIST (09),"35,987","$283,526 ","$130,416 ",$395 ,"$25,648 ", $- ,"$2,735 ","$3,110 ","$121,221 ","9,719"
15,CA,CONG. DIST (10),"36,045","$260,869 ","$122,806 ",$376 ,"$19,227 ", $- , $- ,"$2,645 ","$115,814 ","9,447"
15,CA,CONG. DIST (11),"36,811","$260,246 ","$99,913 ","$12,905 ","$24,956 ", $- ,"$5,661 ","$4,451 ","$112,360 ","7,667"
15,CA,CONG. DIST (12),"21,727","$307,638 ","$64,640 ","$8,364 ","$23,673 ", $- ,"$3,619 ","$2,549 ","$204,793 ","6,373"
15,CA,CONG. DIST (13),"26,257","$250,562 ","$84,963 ",$76 ,"$24,619 ", $- ,"$36,440 ","$3,133 ","$101,331 ","6,662"
15,CA,CONG. DIST (14),"25,714","$243,498 ","$63,114 ","$19,953 ","$17,495 ", $- ,"$8,478 ","$3,471 ","$130,987 ","6,349"
15,CA,CONG. DIST (15),"27,365","$201,192 ","$79,021 ",$277 ,"$22,473 ", $- , $- ,"$2,994 ","$96,428 ","5,687"
15,CA,CONG. DIST (16),"28,375","$303,963 ","$124,107 ","$11,769 ","$21,931 ", $- ,"$3,519 ","$2,190 ","$140,447 ","9,859"
15,CA,CONG. DIST (17),"20,270","$170,351 ","$60,356 ","$2,853 ","$15,676 ", $- , $- ,"$2,611 ","$88,855 ","4,632"
15,CA,CONG. DIST (18),"30,567","$362,250 ","$85,318 ","$44,578 ","$19,227 ", $- ,"$6,048 ","$3,756 ","$203,322 ","6,349"
15,CA,CONG. DIST (19),"21,366","$201,112 ","$56,108 ","$5,950 ","$13,960 ", $- , $- ,"$2,554 ","$122,540 ","6,582"
15,CA,CONG. DIST (20),"30,513","$288,846 ","$142,225 ",$6 ,"$19,973 ", $- , $- ,"$3,093 ","$123,550 ","10,362"
15,CA,CONG. DIST (21),"26,786","$223,425 ","$123,974 ",$369 ,"$35,469 ", $- ,$6 ,"$1,835 ","$61,772 ","5,410"
15,CA,CONG. DIST (22),"37,071","$268,343 ","$115,788 ",$103 ,"$23,945 ", $- , $- ,"$1,910 ","$126,596 ","11,221"
15,CA,CONG. DIST (23),"49,821","$250,967 ","$125,695 ","$1,120 ","$28,491 ", $- ,"$1,457 ","$1,839 ","$92,365 ","10,099"
15,CA,CONG. DIST (24),"44,616","$254,190 ","$150,299 ", $- ,"$20,715 ", $- , $- ,"$5,311 ","$77,865 ","10,282"
15,CA,CONG. DIST (25),"31,206","$167,084 ","$70,318 ",$186 ,"$20,302 ", $- , $- ,"$2,307 ","$73,971 ","7,094"
15,CA,CONG. DIST (26),"36,361","$226,655 ","$122,131 ",$696 ,"$31,133 ", $- , $- ,"$4,198 ","$68,496 ","7,956"
15,CA,CONG. DIST (27),"25,164","$168,134 ","$94,012 ",$563 ,"$28,261 ", $- , $- ,"$2,902 ","$42,396 ","3,829"
15,CA,CONG. DIST (28),"19,736","$194,629 ","$100,420 ", $- ,"$30,686 ", $- , $- ,"$3,216 ","$60,308 ","3,864"
15,CA,CONG. DIST (29),"13,603","$155,237 ","$51,284 ", $- ,"$15,671 ", $- , $- ,"$1,642 ","$86,640 ","4,577"
15,CA,CONG. DIST (30),"26,624","$180,759 ","$79,282 ", $- ,"$24,206 ", $- , $- ,"$2,540 ","$74,731 ","5,642"
15,CA,CONG. DIST (31),"33,614","$304,260 ","$123,995 ","$1,486 ","$29,502 ", $- ,"$2,138 ","$2,014 ","$145,125 ","9,362"
15,CA,CONG. DIST (32),"20,816","$126,980 ","$52,761 ",$16 ,"$16,123 ", $- , $- ,"$1,690 ","$56,391 ","4,664"
15,CA,CONG. DIST (33),"31,344","$304,477 ","$101,834 ","$8,380 ","$31,108 ", $- ,"$6,338 ","$3,262 ","$153,557 ","5,326"
15,CA,CONG. DIST (34),"11,749","$184,057 ","$74,140 ", $- ,"$22,656 ", $- , $- ,"$2,374 ","$84,886 ","4,370"
15,CA,CONG. DIST (35),"22,070","$204,312 ","$107,591 ","$6,267 ","$26,366 ", $- ,$2 ,"$1,928 ","$62,157 ","5,451"
15,CA,CONG. DIST (36),"53,463","$460,289 ","$240,686 ",$119 ,"$70,569 ", $- , $- ,"$4,024 ","$144,891 ","14,600"
15,CA,CONG. DIST (37),"21,082","$258,477 ","$79,594 ", $- ,"$24,322 ", $- ,$356 ,"$2,549 ","$151,656 ","6,972"
15,CA,CONG. DIST (38),"25,535","$189,099 ","$58,826 ", $- ,"$17,976 ", $- ,"$31,451 ","$1,885 ","$78,961 ","6,192"
15,CA,CONG. DIST (39),"26,244","$155,344 ","$79,959 ", $- ,"$23,394 ", $- ,$1 ,"$2,651 ","$49,338 ","4,816"
15,CA,CONG. DIST (40),"9,553","$123,444 ","$54,012 ", $- ,"$16,505 ", $- ,$32 ,"$1,730 ","$51,166 ","2,900"
15,CA,CONG. DIST (41),"31,956","$296,803 ","$135,934 ",$69 ,"$39,840 ", $- ,"$8,871 ","$2,272 ","$109,817 ","8,608"
15,CA,CONG. DIST (42),"43,860","$369,028 ","$197,618 ", $- ,"$57,936 ", $- ,$7 ,"$3,303 ","$110,163 ","12,565"
15,CA,CONG. DIST (43),"24,629","$213,023 ","$69,098 ", $- ,"$21,115 ", $- , $- ,"$2,213 ","$120,598 ","6,887"
15,CA,CONG. DIST (44),"16,406","$171,651 ","$57,534 ","$5,849 ","$17,581 ", $- ,"$5,062 ","$1,845 ","$83,780 ","5,180"
15,CA,CONG. DIST (45),"30,829","$171,423 ","$93,889 ", $- ,"$28,620 ", $- , $- ,"$3,628 ","$45,286 ","5,394"
15,CA,CONG. DIST (46),"16,548","$133,635 ","$61,643 ", $- ,"$18,790 ", $- , $- ,"$2,382 ","$50,820 ","4,233"
15,CA,CONG. DIST (47),"31,198","$256,392 ","$76,472 ", $- ,"$23,343 ", $- , $- ,"$2,671 ","$153,906 ","9,350"
15,CA,CONG. DIST (48),"34,685","$189,250 ","$86,777 ", $- ,"$26,452 ", $- , $- ,"$3,353 ","$72,668 ","6,616"
15,CA,CONG. DIST (49),"47,545","$406,714 ","$197,949 ", $- ,"$91,492 ", $- , $- ,"$4,439 ","$112,835 ","12,800"
15,CA,CONG. DIST (50),"53,636","$460,711 ","$205,875 ", $- ,"$97,878 ", $- ,$1 ,"$4,182 ","$152,775 ","14,786"
15,CA,CONG. DIST (51),"34,243","$409,920 ","$190,587 ",$1 ,"$87,080 ", $- ,$158 ,"$3,747 ","$128,347 ","11,665"
15,CA,CONG. DIST (52),"54,236","$629,404 ","$293,718 ","$21,753 ","$141,428 ", $- ,"$10,612 ","$6,002 ","$155,892 ","13,346"
15,CA,CONG. DIST (53),"60,568","$589,201 ","$221,704 ",$314 ,"$106,752 ", $- ,"$62,910 ","$4,530 ","$192,990 ","19,499"
15,CA,CALIFORNIA (Totals),"1,802,446","$14,938,931 ","$6,552,100 ","$158,970 ","$1,786,146 ", $- ,"$195,904 ","$168,465 ","$6,077,347 ","467,539"
