ï»¿,,,,,,,,,,,,
,,,,,,,,,,,,
Year,State,County/ Congressional District,Veteran Population*,Total Expenditure,Compensation & Pension,Construction,Education & Vocational Rehabilitation/ Employment,Loan Guaranty#,General Operating Expenses,Insurance & Indemnities,Medical Care,Unique Patients**
16,ID,CUSTER,358,"$2,652 ","$1,563 ", $- ,$55 , $- , $- ,$26 ,"$1,007 ",180
16,ID,ELMORE,"4,300","$40,907 ","$24,008 ", $- ,"$3,757 ", $- , $- ,$600 ,"$12,542 ","1,455"
16,ID,FRANKLIN,583,"$3,311 ","$1,799 ", $- ,$121 , $- , $- ,$3 ,"$1,389 ",158
16,ID,FREMONT,804,"$4,042 ","$2,464 ", $- ,$277 , $- , $- ,$19 ,"$1,283 ",239
16,ID,GEM,"1,776","$14,724 ","$6,797 ", $- ,$448 , $- , $- ,$90 ,"$7,389 ",743
16,ID,GOODING,957,"$5,396 ","$2,880 ", $- ,$151 , $- , $- ,$81 ,"$2,283 ",282
16,ID,IDAHO,"1,727","$12,096 ","$6,011 ", $- ,$149 , $- , $- ,$57 ,"$5,878 ",747
16,ID,JEFFERSON,"1,246","$8,217 ","$5,018 ", $- ,$497 , $- , $- ,$285 ,"$2,417 ",400
16,ID,JEROME,"1,178","$5,948 ","$2,976 ", $- ,$297 , $- , $- ,$41 ,"$2,633 ",389
16,ID,KOOTENAI,"13,552","$106,600 ","$60,381 ", $- ,"$4,737 ", $- , $- ,"$1,490 ","$39,992 ","4,935"
16,ID,LATAH,"2,197","$14,976 ","$6,729 ", $- ,"$3,004 ", $- , $- ,$998 ,"$4,246 ",581
16,ID,LEMHI,821,"$7,611 ","$3,877 ", $- ,$43 , $- , $- ,$63 ,"$3,630 ",425
16,ID,LEWIS,347,"$5,340 ","$3,785 ", $- ,$49 , $- , $- ,$19 ,"$1,488 ",193
16,ID,LINCOLN,285,"$1,351 ",$561 , $- ,$51 , $- , $- ,$1 ,$738 ,110
16,ID,MADISON,937,"$5,742 ","$2,749 ", $- ,"$1,012 ", $- , $- ,$75 ,"$1,906 ",208
16,ID,MINIDOKA,"1,071","$5,224 ","$2,980 ", $- ,$89 , $- , $- ,$16 ,"$2,139 ",383
16,ID,NEZ PERCE,"3,610","$26,392 ","$15,302 ", $- ,"$1,201 ", $- , $- ,$191 ,"$9,698 ","1,434"
16,ID,ONEIDA,303,"$1,857 ",$940 , $- ,$65 , $- , $- ,$109 ,$743 ,118
16,ID,OWYHEE,745,"$6,405 ","$2,428 ", $- ,$253 , $- , $- ,$154 ,"$3,570 ",345
16,ID,PAYETTE,"1,809","$12,929 ","$5,769 ", $- ,$627 , $- , $- ,$107 ,"$6,427 ",740
16,ID,POWER,453,"$2,518 ","$1,106 ", $- ,$150 , $- , $- ,$4 ,"$1,258 ",146
16,ID,SHOSHONE,"1,271","$9,307 ","$5,287 ", $- ,$179 , $- , $- ,$41 ,"$3,800 ",512
16,ID,TETON,312,"$1,761 ",$899 , $- ,$169 , $- , $- ,$75 ,$619 ,91
16,ID,TWIN FALLS,"5,619","$29,933 ","$15,508 ", $- ,"$1,626 ", $- , $- ,$661 ,"$12,138 ","1,797"
16,ID,VALLEY,"1,000","$4,852 ","$2,762 ", $- ,$120 , $- , $- ,$44 ,"$1,926 ",258
16,ID,WASHINGTON,904,"$8,685 ","$4,610 ", $- ,$145 , $- , $- ,$199 ,"$3,732 ",368
,,,,,,,,,,,,
16,ID,IDAHO (Totals),"123,140","$914,442 ","$457,871 ","$2,731 ","$54,239 ", $- ,"$10,165 ","$10,742 ","$378,695 ","44,122"
,,,,,,,,,,,,
16,ID,CONG. DIST (01),"68,070","$527,148 ","$270,512 ",$1 ,"$29,690 ", $- , $- ,"$5,959 ","$220,986 ","25,972"
16,ID,CONG. DIST (02),"55,070","$387,294 ","$187,359 ","$2,730 ","$24,549 ", $- ,"$10,165 ","$4,782 ","$157,708 ","18,150"
,,,,,,,,,,,,
16,ID,IDAHO (Totals),"123,140","$914,442 ","$457,871 ","$2,731 ","$54,239 ", $- ,"$10,165 ","$10,742 ","$378,695 ","44,122"
